4.983407184468483520e-01,1.319284412691783537e-01,-1.356594754593165586e+00,-1.591895894267122635e+00,-9.076696053926371910e-01,3.249776068194015766e-01,1.359473477536903507e+00,-7.077544102636073031e-01,-4.889858522220324466e-01,-1.755205843330829740e+00,4.705403397656947317e-02,-2.733726897915273457e-01,-7.908813631810700517e-01,1.026364144665387473e-01,-1.692860496177998053e+00,1.109792365034230482e-01,-1.238995335601572739e-01,4.004859320033163916e-01,3.224496359600107498e-01,4.958966450926939884e-01,-1.755789084783290765e-02,1.517839816273355735e+00,-2.241035857991015845e-01,9.308512404489716063e-01,2.440889957692527756e-01,-6.698944814190303798e-02,-1.887137592038385520e-02,-5.119421997116663237e-01,1.176041340743643859e+00,7.029890691289037985e-01,-2.818851181970201125e-01,4.534401480385234606e+00,-4.157695645019756081e-01,1.508859241214158597e+00,-1.177964196867478108e+00,-1.829120753326825000e+00,3.571125674577921294e-02,9.519466967033345384e-01,-8.551164404465674829e-02,1.584808607711864159e+00,6.476962896058802155e-01,-1.021329645371777506e+00,-6.807625433422595518e-02,5.150376585480493929e-01,3.830129845259203081e-01,-6.135362260568891779e-01,-2.970579749973502048e-01,-1.365077407472482969e-02,-8.403945450319351140e-01,2.635120058325210568e+00,1.583006410830196942e-01,1.018872615090993472e+00,-2.074967731405447796e-02,-2.033663919378083523e-02,6.367505386792315925e-01,-4.833402327768435321e-03,-1.100472795446304081e-01,6.653956328469988468e-02,-2.811508815731746380e-01,-8.079374681771396283e-01,1.305784480281975968e-01,-3.193471897420948613e-01,3.400204281088065050e-01,-2.269941102047986353e-02
2.176565470660122778e-02,9.220499560153110064e-02,1.818581710492367165e+00,5.318110159731239683e-01,-2.106127314105441239e-01,-9.209391336660331662e-02,-4.671478416158706404e-01,3.702215647024340583e-01,1.544232240560251768e+00,-3.344116072833286379e-02,3.365388467908828396e+00,-2.426643937471393730e+00,1.167546488973337571e+00,-4.414867584538413325e-01,-2.060578924427876490e+00,-5.121312545110465742e-01,1.080200840631573733e+00,-1.767913582857009169e-01,1.281621977490276787e-01,4.024780607685450873e-01,5.592086401348578262e-01,1.001300335071082653e-01,-2.103020789108858146e-01,-9.561556789486370667e-01,7.498127501972089437e-01,-3.694416860046687567e-01,5.208294253899341530e-01,-1.078054158921560202e+00,-9.364752485016415717e-02,-4.203272990663001196e-02,-3.320719501049305689e-01,1.349870243289319038e+00,2.844495220767268573e-01,-1.413792588327211552e+00,-1.640079016615363650e-01,4.643351626263017562e-01,-1.237482631259527288e+00,9.129410081672297839e-01,-3.414989333762208368e-02,-6.582345647231208075e-01,-3.840265025322883718e-01,1.040098044699653418e-01,1.477871324991284485e-01,2.860067177545252415e-01,5.346183666776140875e-01,1.169080078723345739e+00,1.859348498984718656e-01,-9.765213256683605292e-02,6.612514226214641910e-01,-2.292305636851011741e+00,1.234804251326432761e-01,-5.517780607330289300e-01,-1.043913760281108827e-01,2.589491519923741714e-01,-1.401610686087920721e+00,8.280032171570073096e-01,1.819249086351799882e-02,7.046652519180041097e-02,-1.536280241308521366e-01,-7.570718489437789911e-01,1.415234117325441798e-01,-3.861845155949987785e-01,-2.130518262284689102e-01,-1.995275779010884792e-02
3.642808692091900058e-01,2.365908503743779645e-01,1.528818701155353343e+00,-1.337125346391717651e+00,-1.868355956015080310e-01,1.642983449544560992e+00,1.451118264454514251e-01,-6.059310907716358718e-01,3.529180484243646387e-02,-1.310979785967534728e+00,1.814575762352015786e+00,5.229225927208353691e-02,-1.894352614238427490e+00,-4.422279489735356783e-01,-1.322213071733081557e-01,-4.171917043742526809e-01,6.091723481458936051e-01,-2.333720813097994451e-01,-1.502688308922330407e+00,-4.366138351649676008e-01,-3.226947127914317481e-02,3.866426539294360865e-01,1.654160896670241909e+00,-4.428704748536624880e-01,-6.500226881436853565e-01,-2.760816110564870418e-01,-1.289737147481915258e-01,6.864428837111119508e-01,4.136954620657304904e-01,4.686971415386003148e-01,-8.038933132173689544e-02,-3.741294726833895301e-01,-7.704908401308742383e-02,-6.866250551057487828e-01,8.538392737980481373e-01,-4.403751892130030043e-01,-1.957214845181553808e-01,2.442322453263686022e+00,1.640824371601183884e-01,2.759308469122038754e-01,-3.904205372691388343e-01,1.289408701331403950e+00,-8.260223607778842403e-02,1.741007497337427046e-01,3.939539954028755536e-02,-1.090993704567452038e+00,-2.588059203719601797e-02,1.164796670214093138e-01,-5.339883067663234867e-02,-6.437502520034348308e-01,6.269559907681944433e-02,6.128149178910388128e-01,-8.979698902968583085e-02,2.983957444859687835e-01,8.723056367228884667e-02,-3.436749981710936486e-01,1.943317889312244640e-02,-4.204488549264426625e-03,-4.239569982182328500e-02,-3.179925745333652132e-01,-6.148288374063095446e-02,-8.356147357151320065e-01,7.711301765934196473e-01,7.201563477479563935e-02
1.143770515869180215e+00,3.441072607178642384e-01,-2.104560738647975604e-01,3.411225370895332176e-02,-1.160284807630238335e+00,-1.841721144373348329e+00,1.771472073924233448e-01,-3.958233003143986073e-01,-2.684480969853247911e-01,1.431846150569862086e-01,1.545423298405450563e+00,-4.523275287595449057e-01,-1.760560845250896400e-01,-8.065939565813419199e-01,2.966787034071074913e+00,-1.273470935298472551e+00,-4.614031809714131960e-01,3.076160617258320573e-01,-3.628694617231074115e-01,1.165983431699345180e-01,8.529679113663929391e-02,-1.444479055435748061e+00,-2.994741234766502558e-01,-2.188911040052561041e-01,1.311099982834002420e+00,-2.889814909807082444e-01,-2.281701400496475018e-01,-5.324363860929161030e-01,-6.150225742364988646e-01,-5.009576851960959587e-01,1.106437846354620530e-01,-3.922245750097593242e-01,6.477096091613974149e-01,6.378961446279050040e-01,-4.725218003253261467e-01,5.241942761528096684e-01,-4.106745936733345870e-01,5.260065355735945580e-01,9.788942973965612804e-02,-8.993545788877294056e-02,-6.901260098583281710e-01,4.969308172164386583e+00,3.068205614744963158e-02,-5.827326139989418702e-02,3.451153294902156721e-01,2.439893529268150063e-01,-9.036213910653824455e-02,-8.759355151625097813e-02,-5.818912678052700072e-01,-2.297408115246775129e-01,3.762220802951127957e-02,1.215145813406484296e-02,-7.937228257504157225e-02,-5.437730099199911127e-01,-1.881039498037137658e+00,-1.961643280270555442e-02,-7.524045527728420897e-03,1.201706827372876624e-01,-8.748461225240522499e-02,5.318870969647465641e-01,4.094125912475568008e-01,1.336927354486405761e-01,-1.408284850070056771e-01,3.935251917075593964e-02
9.867838527684340555e-01,1.254614728283170333e+00,6.913849604524623382e-01,-6.415928063365797240e-02,3.670706161685761693e-01,3.660004998289229650e-01,1.747903886282397012e+00,-1.680312382110070502e+00,8.742774316145305313e-01,1.930266329902726508e+00,-2.443370254568527855e+00,-1.987357358139111962e+00,2.933832377685153814e-01,-7.567489256237275308e-02,-4.291467590116358366e+00,-2.731251106272912232e-01,-2.510931589147079035e-01,-5.664552806071514457e-01,-6.765925772485166245e-01,2.327558847501494110e-01,-4.363693178351836233e-01,1.704800769350768852e-01,5.136045474385797505e-01,-1.167140857336265380e+00,-4.647830443657754995e-01,3.951594935220109628e-02,-7.015675384213244936e-02,-1.094794023593850252e+00,-7.313541984535942841e-01,-2.435267170579806351e+00,-3.511931727340856790e-01,2.432241169578352569e+00,-1.903315960810592344e-01,1.108452419471280814e+00,-6.630900935851132827e-01,-1.778627076261347362e-01,4.502623433811063225e-01,1.509641062499372799e+00,-7.597872787952128504e-02,-1.519427880497254968e+00,-8.819625299850226696e-01,1.756557458640040981e+00,-1.057360200896498154e-01,-6.726056275239099547e-01,-2.044796763224772940e-01,1.318783267992095887e+00,3.321227999999726843e-01,-1.260412199992508864e-01,2.861432008330164201e-01,5.223634510561099287e-01,8.003864707370826614e-02,-1.172734512237776638e-01,1.660350688797222057e-02,-1.359942184912099339e-01,-3.889496300455362876e-01,7.596679016976466692e-02,5.987503592237829880e-03,-5.908255826170436681e-02,-5.985159370384195848e-02,4.648658978411324694e-01,-3.043876614855088591e-02,2.060066601147838850e-01,-1.041049851077456845e+00,-1.780852773934560040e-01
1.000336404457141226e+00,-1.016864912470621940e+00,1.033985528030767265e+00,-1.530515360386990542e+00,8.350322022594259819e-01,4.945757435595060092e-01,1.578941864607202428e+00,-1.505422213599431069e+00,-5.120321734457846663e-01,-1.004046130027196559e+00,-9.204792784309393516e-01,-1.936159721433973413e+00,9.853072903130964955e-01,-2.723981264268435926e-02,2.731194619384452071e+00,5.560082047988224030e-01,4.782637101153477954e-01,3.607548257774795264e-01,-2.823739993722874875e+00,1.491244139231366617e-02,-5.132952394607340763e-01,-1.752685966543261697e+00,-4.408983410783440249e-01,1.636368415265135878e+00,-3.084914207299351285e-01,2.253957248459347029e-01,-5.117582956017262263e-02,-5.364113736656337394e-01,-4.241273167968306335e-01,-2.076289207783927893e-01,2.598881559398917296e-01,-2.419318858435314468e+00,6.718882943117014950e-01,1.739675189862454951e+00,6.315902009370167880e-01,7.174042997703009572e-01,1.021074388176867881e-01,-6.046407271115079585e-01,-2.687619973943864427e-01,1.230358031623437709e+00,1.763224527220189186e+00,-1.633666118996378813e+00,5.127896064177744212e-02,-9.203431834269819312e-02,-1.326785661775608804e-01,3.040862979633585789e-02,-2.264388687489426923e-03,8.536869270197822157e-02,7.483347065421183109e-01,-2.631042538773713524e+00,7.052924624376394336e-02,-2.660528905304047620e-01,8.781172892432011212e-02,1.323216654970083353e-02,-8.409873682230850633e-02,-1.597307561473992610e-01,2.343085636790271861e-02,-1.127068323695901431e-01,-2.620282701072892406e-01,4.789564157232154562e-01,3.255792134161394902e-01,1.093490717115757516e+00,3.174326149906939176e-02,-3.216002394460539676e-02
-5.590210646641046166e-01,-2.823929326054057110e-01,-7.088399997803200847e-01,-7.459938941090962228e-01,-4.234425034361308238e-01,9.559059497983889431e-01,-2.638839306972146082e-01,-9.889806127640549116e-01,-3.864632124819992326e-02,7.960392043482114044e-01,1.418622484690834629e+00,1.372107396643005961e+00,-6.572345349222420419e-01,-1.338867326967760896e-01,2.550164736133744836e-01,-4.152789628238124919e-01,-1.181744217478827297e+00,-5.983956315925661462e-01,1.076255451466337609e+00,-4.239708583685787846e-01,4.042033033770436878e-01,3.809500180887909204e-01,-1.317706925644230864e+00,3.300206040914527295e-01,-1.581411170467686977e-01,-5.507197188818404587e-01,1.947086451072381208e-01,8.403571258512592124e-01,6.739680516129023524e-02,-3.183064772791429076e-01,1.332227623455202459e-01,-7.674979605922384318e-02,3.679907728890581819e-01,-1.907695545078279764e+00,-2.361830149695035019e-01,-4.914181037207896591e-02,5.628192097552601192e-01,-2.826057544666208954e-01,7.182810279951117316e-01,7.167035271361233972e-01,-1.004563063673984402e+00,1.262955295073438400e+00,-1.305074811690880299e-01,4.171739739540663017e-01,-3.517674646016779455e-02,-5.077572206824050305e-01,6.000207616025537288e-02,-1.272035044101485490e-01,-3.277786646627559031e-01,4.854814308121493949e-01,1.193114850793065285e-01,2.049903092571345453e-01,-5.925238921936643727e-02,2.469511270740499531e-01,1.702655850313046004e+00,6.683213776525570582e-02,8.910608092345241593e-02,-1.102123085631888239e-01,-4.506526905281403317e-01,-7.771654733693229844e-02,1.936596170285277141e-01,-3.136627107269345793e-01,7.279160592010215369e-01,-2.324783774264988639e-02
7.483062657604061529e-02,-3.236109271879198390e-01,4.161366199426180246e-01,-4.163670357425360846e-01,-5.519873206604499760e-01,5.177216514325574254e-02,-1.876221929120843734e+00,4.949002424729200267e-01,-1.300071804216259341e+00,4.581410349171325946e-01,7.807522940359064023e-01,1.062893985460567903e+00,1.464587024759824753e-02,-6.014066224262830662e-01,-1.691126748874268504e+00,1.626441775996590247e-02,3.758498969043820304e-01,1.336831046049785865e+00,9.940476122334767073e-01,2.861870173741025702e-01,-1.757294684643710388e-03,2.762370016459880229e-01,4.814263414628477955e-01,3.062921580063256988e-01,3.541350783999409613e-01,-5.378189184522853550e-01,4.336875050170654888e-01,-1.165795355604962502e+00,-6.785777649043890358e-01,2.206182843852155351e+00,1.839037432925938811e-02,1.693004431082571148e+00,-1.727024697112023999e-01,-2.944216175989991857e+00,1.288360028504071941e-01,-8.243426915942670963e-01,-3.657491776622107116e-01,1.225237986406490176e+00,3.083555608009445614e-01,2.297150186216792844e-01,1.267522236928996460e+00,-1.752968018821527141e-01,2.642751265426673477e-02,-2.614119168951437588e-01,1.374356179129148647e-01,5.932536315530770876e-01,2.412759883301300035e-01,2.192781880617594714e-02,-9.459149337737501329e-01,-1.070199781437092712e+00,1.073954550099666255e-01,4.088568030938448672e-01,2.630095252872226008e-01,-6.382354549722750736e-01,-1.772840415783430101e+00,5.601545616676023576e-01,7.096655212616721775e-02,-7.274177272071129241e-02,-5.050819095073060330e-03,7.987849888677580612e-01,-2.324113584040575498e-01,5.981132245207957387e-01,-8.432464371782700807e-01,-9.276090342691607760e-02
3.975237012716263396e-01,-3.487623243589086375e-01,5.142576606421537244e-01,-4.021818843873957716e-01,3.766126456851176529e-01,6.105642512423513635e-01,5.330916769496342189e-01,-8.813591163357428204e-01,-5.592456057445006623e-01,5.803034179419986893e-01,-1.206922943932061676e+00,8.715183103716273028e-01,-4.829404711331066746e-01,2.360990026257487606e-01,-4.838671665538437638e-01,3.359928504135651361e-01,3.206003560925181906e-01,8.415063461853762583e-02,1.819967848351046635e+00,-2.880359236897916952e-01,8.270355527359410930e-01,-1.039624716863176423e-01,3.330347096969302201e-01,7.741952676497660946e-01,-1.045529616851993832e-01,6.923203973492900731e-01,-3.907630393017463288e-01,7.098643735805418853e-01,3.515123750326157315e-01,-4.904642533099414781e-01,1.268476078941966900e-01,4.637647889779229482e-01,-9.478111749310809131e-01,2.400265390102579666e+00,-2.395957314479014999e-01,-1.280418453635863596e+00,3.373614137870864071e-03,-2.434080854983104114e+00,7.959294614616667651e-01,-9.317608139864180794e-01,-7.957231564016065128e-01,-7.988849505011876850e-01,-1.004565683505360685e-01,-2.953141358568540098e-01,5.904781780672075514e-02,5.354539127239951180e-01,-2.695441087359969068e-02,-1.793130488287805191e-01,-5.653980484768848791e-02,5.808099313140725473e-01,-6.255280747486186010e-03,-3.064368739609663606e-01,-1.384091222715891356e-01,1.548396663789610717e-01,1.291159278044322845e+00,1.076082052294366154e+00,2.950899364161519225e-02,7.093216492171716681e-02,-1.855132399159587497e-01,-4.456852968956976913e-01,-8.343072229692803654e-02,-1.410792576225275319e+00,-2.760204049354990363e-02,-9.410517550073406456e-02
-4.804691625060533711e-01,-7.270018540757694492e-01,-1.047057790023265822e+00,-5.764114193720617507e-01,-2.193570289316405519e-01,1.041324059037819660e+00,1.130269295285624143e+00,9.452159585050324830e-01,6.306892426385934947e-01,4.645884156817379207e-01,4.617902351947015815e-01,5.007299728828468188e-01,-8.327540015533827500e-01,1.096155987327283698e+00,4.204874741231321877e+00,7.531811408081505732e-01,4.039966544002239202e-01,7.066336090074407661e-01,8.194283852315381589e-01,2.016289921626726600e-02,1.783005823872321760e-01,5.725769866572459899e-01,3.095953441113158400e-01,3.164582007982660872e-01,3.171846800652197151e-01,-1.512004832370768548e-01,-5.964989660378551273e-01,-4.647225930767716617e-01,-1.165901016843008536e-01,-2.329280153021392463e-01,1.377403211244981329e-01,3.367881722523956289e-02,-3.899761459106123596e-01,-4.422614824526254762e-01,-3.680011917489960371e-01,-1.610071193956779667e-01,2.574917711598072589e-01,-1.752469428674951146e+00,-3.232438269462621361e-01,-4.614864910355031546e-01,1.723709472328575965e+00,-1.088561307430705893e+00,-4.589593448843008044e-02,-7.261937204249352407e-02,4.260418810354809627e-01,-3.004282164829615853e-01,1.521705794554100155e-01,-5.448979501099601025e-02,3.496828446301126769e-01,-2.017402730987943649e+00,-9.280083484817726325e-02,-6.970721465626188440e-01,-5.235625154030108114e-02,1.412291894017683180e-01,2.195019239982334724e+00,-9.107594912472769533e-01,-3.016168265497442408e-02,1.902730159745628577e-02,-7.215172153903620655e-02,-5.565863423390421394e-01,6.897837955375667185e-02,2.061948038400842481e-02,2.641094800884277727e-01,-2.181714090813925144e-01
